FID,STREETNAME,CLASS,ADMIN_TYPE,RT_NUMBER,ALTRTNUM1,ALTRTNUM2,ALTRTNUM3,ALTRTNUM4,ALTRT1TYPE,RDTYPE,ROUTE_ID,ROUTE_SYST,ROUTE_NUMB,ROUTE_DIRE,RD_SEG_ID,STREET_NAM,FM_ST_NAME,TO_ST_NAME,FACILITY,F_CLASS,URBAN_AREA,URBAN_TYPE,F_F_CLASS,JURISDICTN,NHS,FD_AID_RTE,FD_AID_RD,CONTROL,NUM_LANES,OPP_LANES,SURFACE_TP,SURFACE_WD,SHLDR_RT_W,SHLDR_RT_T,SHLDR_LT_W,SHLDR_LT_T,SHLDR_UL_W,SHLDR_UL_T,MED_WIDTH,MED_TYPE,CURB,LT_SIDEWLK,RT_SIDEWLK,OPERATION,SPEED_LIM,OP_DIR_SL,TRUCK,T_EXC_TYPE,T_EXC_TIME,TRK_NETWRK,TRUCK_RTE,ROW_WIDTH,STRUCT_CND,TERRAIN,TOLL_ROAD,MHS,MGIS_TOWN,CITY,COUNTY,HWY_DIST,MPO,RPA,RTA,MILE_COUNT,AADT,AADT_YEAR,AADT_DERIV,LENGTH_MI,LENGTH_FT,SHAPE_Leng,Shape__Length
7855,MALLARD AVENUE,5,0, , , , , ,0,5,L143309 EB,L,143309,EB,0,MALLARD AVENUE,NEW ENGLAND AVENUE,MILLET STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,24,0,0,0,0,0,0,0,0,3,8,8,1,0,0, ,1,1,0,0,40,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.01094241,57.77592668,17.6101376712,57.7759266721682
7856,HARRISON AVENUE,4,0, , , , , ,0,4,N1602 NB,N,1602,NB,45889,HARRISON AVENUE,ESSEX STREET,WARREN STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,32,0,0,0,0,0,0,0,0,3,10,12,2,0,0, ,1,1,0,0,76,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10461,2016,14,0.03684861,194.56066072,59.3022079929,194.560660725004
7857,BRADDOCK PARK,5,0, , , , , ,0,5,L156546 NB,L,156546,NB,0,BRADDOCK PARK,COLUMBUS AVENUE,CARLETON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,30,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,46,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.08506808,449.159462,136.904077825,449.15949035801
7858,WESTMINSTER AVENUE,5,0, , , , , ,0,5,L212348 NB,L,212348,NB,0,WESTMINSTER AVENUE,WASHINGTON STREET,WALNUT AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,2,1,0,0,0,0,0,0,3,5,5,2,0,0, ,1,1,0,0,40,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.02334285,123.25022655,37.5667441868,123.250226555909
7859,ELM STREET,5,0, , , , , ,0,5,L175805 NB,L,175805,NB,0,ELM STREET,WEST STREET,ARLINGTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,25,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,39,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.11799785,623.0286289,189.899505888,623.02862890741
7860,COREY STREET,5,0, , , , , ,0,5,N3036 NB,N,3036,NB,48512,COREY STREET,NEWTON CITY LINE,PARK STREET,1,6,09271,1,5,2,0,  41,3,0,2,0,6,24,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,42,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3838,2016,14,0.03961333,209.15838309,63.7516026678,209.158383084263
7861,HILLSIDE STREET,5,0, , , , , ,0,5,L119273 EB,L,119273,EB,0,HILLSIDE STREET,PARKER STREET,PARKER HILL AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,1,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.01591559,84.03431229,25.6137096123,84.0343122885509
7862,PARSONS STREET,5,0, , , , , ,0,5,N2513 NB,N,2513,NB,44624,PARSONS STREET,WASHINGTON STREET,NORTH BEACON STREET,1,6,09271,1,5,2,0,   4,3,0,2,0,6,26,0,0,0,0,0,0,0,0,3,0,7,2,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3940,2016,14,0.02819247,148.85623197,45.3714702484,148.856231973652
7863,CREIGHTON STREET,5,0, , , , , ,0,5,L128765 NB,L,128765,NB,0,CREIGHTON STREET,CENTRE STREET,DAY STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,25,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,41,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.05566336,293.90253903,89.5816730583,293.902539024903
7864,DALE STREET,5,0, , , , , ,0,5,N3051 NB,N,3051,NB,50127,DALE STREET,POPLAR STREET,METROPOLITAN AVENUE,1,6,09271,1,5,2,0,  45,3,0,2,0,6,26,0,0,0,0,0,0,0,0,3,5,5,2,0,0, ,1,1,0,0,39,3,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3892,2016,14,0.04610276,243.42257775,74.1953500888,243.422577744227
7865,MOSGROVE AVENUE,5,0, , , , , ,0,5,L197472 NB,L,197472,NB,0,MOSGROVE AVENUE,WASHINGTON STREET,SOUTH STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,41,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.07153329,377.69576871,115.121900547,377.695768715573
7866,RUGGLES STREET,4,0, , , , , ,0,4,N1596 EB,N,1596,EB,45896,RUGGLES STREET,WASHINGTON STREET,TREMONT STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,8,1,0,0, ,1,1,0,0,41,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10491,2016,14,0.05583781,294.8236225,89.8624198633,294.823622499222
7867,COLBERG AVENUE,5,0, , , , , ,0,5,L189629 NB,L,189629,NB,0,COLBERG AVENUE,BELGRADE AVENUE,WEST ROXBURY PARKWAY,1,0,09271,1,7,2,0, ,0,0,2,0,6,25,0,0,0,0,0,0,0,0,3,4,4,2,0,0, ,1,1,0,0,40,1,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.0612579,323.44171429,98.5852316867,323.441714295982
7868,WHITTEMORE TERRACE,5,0, , , , , ,0,5,L192608 EB,L,192608,EB,0,WHITTEMORE TERRACE,HANCOCK STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,20,0,0,0,0,0,0,0,0,3,5,5,2,0,0, ,1,1,0,0,30,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.04479764,236.53151954,72.0949513456,236.531519537708
7869,MYRTLE STREET,5,0, , , , , ,0,5,L108191 EB,L,108191,EB,0,MYRTLE STREET,REVERE STREET,HANCOCK STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,18,0,0,0,0,0,0,0,0,3,6,6,1,0,0, ,1,1,0,0,30,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.16965094,895.75694883,273.027264057,895.756948829046
7870,COMMONWEALTH AVENUE,2,3,30, , , , ,0,2,SR30 WB,SR,30,WB,62232,COMMONWEALTH AVENUE,ARLINGTON STREET,NEWTON CITY LINE,1,3,09271,1,3,2,15,80-1,3,0,2,2,6,24,0,0,0,0,0,0,48,2,3,0,0,2,30,0, ,1,1,0,0,120,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,14000,2009,1,0.13769409,727.0247721,221.597593731,727.02477210551
7871,MASSACHUSETTS AVENUE,4,0, , , , , ,0,4,N120 EB,N,120,EB,62455,MASSACHUSETTS AVENUE,COLUMBIA ROAD,HUNTINGTON AVENUE,1,3,09271,1,3,2,14,  59,2,0,2,2,6,22,0,0,0,0,0,0,12,1,3,0,8,2,30,30, ,1,1,0,0,95,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,31001,2016,14,0.08016149,423.25267601,129.007673662,423.251697641403
7872,D STREET,4,0, , , , , ,0,4,N1796 NB,N,1796,NB,55913,D STREET,NORTHERN AVENUE,DORCHESTER AVENUE,1,5,09271,1,4,2,0,  60,3,0,2,0,6,34,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,50,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10527,2016,14,0.00741561,39.15440613,11.934286857,39.154406128028
7873,HEBRON STREET,5,0, , , , , ,0,5,L194583 NB,L,194583,NB,0,HEBRON STREET,MARIPOSA STREET,SEMINOLE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,2,23,2,2,0,0,0,0,0,0,0,0,0,2,0,0, ,1,1,0,0,35,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.06616102,349.33016737,106.476047966,349.330167370813
7874,SACHEM STREET,5,0, , , , , ,0,5,L146000 NB,L,146000,NB,0,SACHEM STREET,PARKER HILL AVENUE,CALUMET STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,40,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.07261028,383.3822566,116.855145523,383.382256608383
7875,HEREFORD STREET,4,0, , , , , ,0,4,N1533 NB,N,1533,NB,45009,HEREFORD STREET,BOYLSTON STREET,BACK STREET,1,5,09271,1,4,2,0,  62,3,0,2,0,6,36,0,0,0,0,0,0,0,0,3,8,8,1,0,0, ,1,1,0,0,52,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10462,2016,14,0.02584608,136.46729484,41.5953146573,136.467493531598
7876,SHEFFIELD ROAD,5,0, , , , , ,0,5,L200765 NB,L,200765,NB,0,SHEFFIELD ROAD,SELWYN STREET,WALTER STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,24,0,0,0,0,0,0,0,0,3,7,7,1,0,0, ,1,1,0,0,38,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.14032478,740.91485768,225.831300284,740.914857685592
7877,HEWES STREET,5,0, , , , , ,0,5,L139216 EB,L,139216,EB,0,HEWES STREET,WAKULLAH STREET,REGENT STREET,1,0,09271,1,7,2,0, ,0,0,1,0,6,12,0,0,0,0,0,0,0,0,3,4,4,1,0,0, ,1,1,0,0,20,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.09036645,477.13487809,145.431001703,477.13487809047
7878,MORA STREET,5,0, , , , , ,0,5,L201247 EB,L,201247,EB,0,MORA STREET,MILTON AVENUE,WASHINGTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,26,0,0,0,0,0,0,0,0,3,7,7,1,0,0, ,1,1,0,0,40,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.24413003,1289.00655761,392.88998454,1289.00655760849
7879,CHARLOTTE STREET,5,0, , , , , ,0,5,L124614 NB,L,124614,NB,0,CHARLOTTE STREET,BRADSHAW STREET,BLUE HILL AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,28,0,0,0,0,0,0,0,0,3,8,8,1,0,0, ,1,1,0,0,44,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.17965685,948.58818541,289.130257173,948.588185410502
7880,COMMONWEALTH AVENUE FRONTAGE ROAD EB,5,0, , , , , ,0,5,L141881 EB,L,141881,EB,0,COMMONWEALTH AVENUE FRONTAGE ROAD EB,CHESTNUT HILL AVENUE,BRIGHTON AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,24,0,0,0,0,0,0,0,0,3,0,10,1,0,0, ,1,1,0,0,40,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.24812982,1310.12542513,399.327028234,1310.12542513351
7881,GAY HEAD STREET,5,0, , , , , ,0,5,L187619 EB,L,187619,EB,0,GAY HEAD STREET,MINDEN STREET,CENTRE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,25,0,0,0,0,0,0,0,0,3,8,8,1,0,0, ,1,1,0,0,41,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.04417399,233.23866198,71.0912863533,233.238661976798
7882,FENTON STREET,5,0, , , , , ,0,5,L210867 EB,L,210867,EB,0,FENTON STREET,CLAYTON STREET,DUNCAN STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,40,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.1269271,670.17507658,204.269771881,670.175076576453
7883,WASHINGTON STREET,4,0, , , , , ,0,4,N073 NB,N,073,NB,50671,WASHINGTON STREET,DEDHAM TOWN LINE,SOUTH STREET,1,3,09271,1,3,2,15,85-1,2,0,2,2,6,20,4,3,0,0,0,0,10,1,3,0,6,2,40,40, ,1,1,0,0,99,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22188,2016,14,0.05836609,308.17296547,93.9313077368,308.172965469471
7884,VINE STREET,4,0, , , , , ,0,4,N1422 EB,N,1422,EB,56202,VINE STREET,CHELSEA STREET,BUNKER HILL STREET,1,5,09271,1,4,2,0,  69,3,0,2,0,5,33,0,0,0,0,0,0,0,0,3,5,6,1,25,25, ,1,1,0,0,44,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10015,2016,14,0.03161937,166.95026479,50.8865424808,166.950264787892
7885,PAINE STREET,5,0, , , , , ,0,5,L171719 NB,L,171719,NB,0,PAINE STREET,CANTERBURY STREET,WALK HILL STREET,1,0,09271,1,7,2,0, ,0,0,1,0,6,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0, ,1,1,0,0,29,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.25570073,1350.09982934,411.511251004,1350.09982933998
7886,BURBANK STREET,5,0, , , , , ,0,5,L132590 EB,L,132590,EB,0,BURBANK STREET,EDGERLY ROAD,HEMENWAY STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,8,8,1,0,0, ,1,1,0,0,42,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.13453246,710.3314047,216.509445172,710.331404699065
7887,SYLVESTER ROAD,5,0, , , , , ,0,5,L177705 NB,L,177705,NB,0,SYLVESTER ROAD,MINOT STREET,GALLIVAN BOULEVARD,1,0,09271,1,7,2,0, ,0,0,2,0,5,20,0,0,0,0,0,0,0,0,3,5,5,1,0,0, ,1,1,0,0,30,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.1200397,633.80963065,193.185561793,633.809630642902
7888,MARCY ROAD,5,0, , , , , ,0,5,L107022 NB,L,107022,NB,0,MARCY ROAD,RIVER STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,20,0,0,0,0,0,0,0,0,3,5,5,2,0,0, ,1,1,0,0,31,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.06164087,325.46377303,99.2015564216,325.463773033094
7889,FOREST HILLS STREET,5,0, , , , , ,0,5,N3085 NB,N,3085,NB,52681,FOREST HILLS STREET,JAMES SHEA CIRCLE,WASHINGTON STREET,1,6,09271,1,5,2,0,  42,3,0,2,0,6,26,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,44,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3966,2016,14,0.07521587,397.1397774,121.048446248,397.139777405958
7890,BOWDOIN STREET,4,0, , , , , ,0,4,N1611 NB,N,1611,NB,47753,BOWDOIN STREET,HANCOCK STREET,WASHINGTON STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,41,0,0,0,0,0,0,0,0,3,12,12,2,0,0, ,1,1,0,0,65,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10360,2016,14,0.04027565,212.6554232,64.8175026271,212.655423202125
7891,TREMONT STREET,4,0, , , , , ,0,4,N44701 WB,N,44701,WB,59808,TREMONT STREET,COLUMBUS AVENUE,WASHINGTON STREET,1,5,09271,1,4,2,11,92-1,2,0,1,0,6,60,0,0,0,0,0,0,0,0,3,0,10,2,30,0, ,1,1,0,0,80,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.03136818,165.62398715,50.4822922468,165.623987149552
7892,COWPER STREET,5,0, , , , , ,0,5,L149160 EB,L,149160,EB,0,COWPER STREET,BYRON STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,34,0,0,0,0,0,0,0,0,3,8,8,1,0,0, ,1,1,0,0,50,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.10959188,578.64514959,176.371394338,578.645149601051
7893,DEARBORN STREET,4,0, , , , , ,0,4,N1599 NB,N,1599,NB,46131,DEARBORN STREET,DUDLEY STREET,ALBANY STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,36,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,52,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10501,2016,14,0.02441962,128.93558309,39.2996443239,128.934550495301
7894,JOHNSWOOD ROAD,5,0, , , , , ,0,5,L135722 NB,L,135722,NB,0,JOHNSWOOD ROAD,PROSPECT AVENUE,JOHNSWOOD ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,40,2,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.03635078,191.93214057,58.5010334468,191.932140562421
7895,MASSACHUSETTS AVENUE,4,0, , , , , ,0,4,N120 EB,N,120,EB,62457,MASSACHUSETTS AVENUE,COLUMBIA ROAD,HUNTINGTON AVENUE,1,3,09271,1,3,2,14,  59,2,0,2,2,6,22,0,0,0,0,0,0,12,1,3,0,8,2,30,30, ,1,1,0,0,95,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,31001,2016,14,0.08643908,456.39834415,139.110493517,456.398344154116
7896,HUNTOON STREET,5,0, , , , , ,0,5,L179695 EB,L,179695,EB,0,HUNTOON STREET,MEDWAY STREET,BUTLER STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,40,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.10692117,564.54379572,172.073293081,564.543795714163
7897,BOYLSTON STREET,5,0, , , , , ,0,5,N3090 NB,N,3090,NB,46678,BOYLSTON STREET,WASHINGTON STREET,CENTRE STREET,1,6,09271,1,5,2,0,  47,3,0,2,0,6,22,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,34,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3999,2016,14,0.04205699,222.06089256,67.6842954224,222.060892567058
7898,FAIRMOUNT AVENUE,5,0, , , , , ,0,5,N3020 NB,N,3020,NB,50864,FAIRMOUNT AVENUE, ,THIRD NEW WAY,1,6,09271,1,5,2,0,  38,3,0,2,0,6,27,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,4009,2016,14,0.16283697,859.7791935,262.0612223,859.779193497645
7899,WASHINGTON STREET,4,0, , , , , ,0,4,N1619 NB,N,1619,NB,49385,WASHINGTON STREET,ADAMS STREET,BLUE HILL AVENUE,1,5,09271,1,4,2,0,  54,3,0,2,0,6,40,0,0,0,0,0,0,0,0,3,10,10,2,0,0, ,1,1,0,0,60,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10397,2016,14,0.03751362,198.07191876,60.3724415839,198.071918760377
7900,MONUMENT SQUARE,5,0, , , , , ,0,5,L180563 EB,L,180563,EB,0,MONUMENT SQUARE,HIGH STREET,HIGH STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,39,0,0,0,0,0,0,0,0,3,12,9,2,0,0, ,1,1,0,0,60,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.0851366,449.52125384,137.014352198,449.52125383543
7901,SHABAZZ WAY,5,0, , , , , ,0,5,L204659 EB,L,204659,EB,0,SHABAZZ WAY,HARRISON AVENUE,EAST SECOND STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,30,0,0,0,0,0,0,0,0,3,7,7,2,25,0, ,1,1,0,0,44,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.08482755,447.88948371,136.516987668,447.889483706853
7902,D STREET,4,0, , , , , ,0,4,N1796 NB,N,1796,NB,45473,D STREET,NORTHERN AVENUE,DORCHESTER AVENUE,1,5,09271,1,4,2,0,  60,3,0,2,0,6,35,0,0,0,0,0,0,0,0,3,10,10,2,0,0, ,2,2,0,0,55,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10527,2016,14,0.05237942,276.56332225,84.2966692144,276.563322237788
7903,WOODROW AVENUE,5,0, , , , , ,0,5,N3056 EB,N,3056,EB,51447,WOODROW AVENUE,BLUE HILL AVENUE,NORFOLK STREET,1,6,09271,1,5,2,0,  55,3,0,2,0,6,35,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,51,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3937,2016,14,0.01377391,72.72622455,22.1669975775,72.7262245511271
7904,LAMARTINE STREET,5,0, , , , , ,0,5,N3084 NB,N,3084,NB,46689,LAMARTINE STREET,GREEN STREET,CENTRE STREET,1,6,09271,1,5,2,0,  42,3,0,2,0,6,32,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,50,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3994,2016,14,0.08587061,453.39682625,138.195629032,453.396826236657
7905,RONALD STREET,5,0, , , , , ,0,5,L107356 NB,L,107356,NB,0,RONALD STREET,DEAD END,BRINSLEY STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,1,0,0, ,1,1,0,0,40,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.05331001,281.476869,85.7943212585,281.476868992643
7906,WASHINGTON STREET,4,0, , , , , ,0,4,N112 NB,N,112,NB,53266,WASHINGTON STREET,HYDE PARK AVENUE,DEVONSHIRE PLACE,1,3,09271,1,3,2,15,  54,2,0,2,0,6,30,0,0,0,0,0,0,0,0,3,8,8,1,25,25, ,1,1,0,0,55,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10869,2016,14,0.02623998,138.54709275,42.2292383284,138.547092748632
7907,LANGFORD PARK,5,0, , , , , ,0,5,L110120 EB,L,110120,EB,0,LANGFORD PARK,COPELAND STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,24,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,38,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.03956369,208.89627744,63.6717127069,208.896277438519
7908,SAVIN HILL AVENUE,5,0, , , , , ,0,5,N3073 EB,N,3073,EB,56999,SAVIN HILL AVENUE,SAVIN HILL AVENUE,SAVIN HILL AVENUE,1,6,09271,1,5,2,0,  55,3,0,2,0,6,22,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,34,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3795,2016,14,0.01218089,64.31509534,19.6032802663,64.3150953438753
7909,RUGGLES STREET,4,0, , , , , ,0,4,N1529 EB,N,1529,EB,53654,RUGGLES STREET,WHITTIER STREET,HUNTINGTON AVENUE,1,5,09271,1,4,2,0,  54,3,0,2,0,6,35,0,0,0,0,0,0,0,0,3,8,8,2,0,0, ,1,1,0,0,51,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10590,2016,14,0.02758863,145.66794831,44.3996794456,145.667948314634
7910,ALBERTA STREET,5,0, , , , , ,0,5,L195137 NB,L,195137,NB,0,ALBERTA STREET,CENTRE STREET,ELGIN STREET,1,0,09271,1,7,2,0, ,0,0,1,0,6,14,0,0,0,0,0,0,0,0,3,3,3,1,0,0, ,1,1,0,0,21,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.0386487,204.06516018,62.1991852222,204.065160179563
7911,FOREST HILLS STREET,5,0, , , , , ,0,5,N3085 NB,N,3085,NB,47365,FOREST HILLS STREET,JAMES SHEA CIRCLE,WASHINGTON STREET,1,6,09271,1,5,2,0,  42,3,0,2,0,6,26,0,0,0,0,0,0,0,0,3,6,6,2,0,0, ,1,1,0,0,44,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3966,2016,14,0.05281959,278.88745883,85.0050674629,278.887458837703
7912,GARDNER STREET,5,0, , , , , ,0,5,L117641 NB,L,117641,NB,0,GARDNER STREET,BAKER STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,31,2,2,0,0,0,0,0,0,0,0,0,2,0,0, ,1,1,0,0,45,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.03098264,163.58834202,49.8618263709,163.588342018422
7913, ,5,0, , , , , ,0,5, , , , ,0, , , ,1,0,09271,1,7,2,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.02977569,157.21562315,47.9194177754,157.215623151558
7914,PARK STREET,5,0, , , , , ,0,5,N3063 EB,N,3063,EB,47891,PARK STREET,DEAD END,FREEPORT STREET,1,6,09271,1,5,2,0,  55,3,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,2,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3839,2016,14,0.05207573,274.95984642,83.8079288047,274.959846420696
7915,FERNBORO STREET,5,0, , , , , ,0,5,L182623 NB,L,182623,NB,0,FERNBORO STREET,LAWRENCE AVENUE,INTERVALE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26,0,0,0,0,0,0,0,0,3,7,7,1,0,0, ,1,1,0,0,40,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.09913572,523.43660452,159.543796144,523.436604514783
